word,doc_freq,retained
空姐,1,False
空手,1,False
空投,1,False
空气,1,False
空洞,1,False
空穴来风,3,False
空管,1,False
空荡荡,1,False
空虚,1,False
空蛋,1,False
空话,2,False
空调,3,False
空间,10,True
空降,2,False
穿头,1,False
穿衣服,2,False
穿越,1,False
穿长,1,False
突出,5,True
突然,18,True
突破,1,False
突破性,1,False
窑姐,4,False
窑姐儿,1,False
窗户,2,False
窝囊,2,False
窝子,1,False
窝里,2,False
窝里横,1,False
窥见,1,False
立于,1,False
立体,2,False
立刻,6,True
立即,3,False
立地,1,False
立场,20,True
立女,2,False
立案,1,False
立正,1,False
立法,9,True
立法机构,1,False
立碑,1,False
立足,1,False
立足于,1,False
立身,1,False
立靶,1,False
立马,11,True
竖个,1,False
竖切,1,False
站上,1,False
站不住,1,False
站不起来,1,False
站得住脚,1,False
站街女,1,False
竞争,10,True
竞争对手,1,False
竞技,1,False
竞椅,1,False
竟敢,1,False
竟是,2,False
竟然,32,True
童姓,1,False
童年,1,False
童年时代,1,False
童年时期,2,False
童贞,1,False
竭尽所能,1,False
端倪,1,False
笑一笑,1,False
笑了笑,1,False
笑容,2,False
笑掉大牙,2,False
笑料,1,False
笑柄,2,False
笑死人,3,False
笑笑,2,False
笑话,22,True
笑贫不笑娼,1,False
笔下,1,False
笔者,1,False
笔误,1,False
符号,2,False
符合,28,True
符合中国,1,False
符合事实,1,False
第一,45,True
第一个,10,True
第一产业,2,False
第一代,1,False
第一件,1,False
第一位,3,False
第一印象,1,False
第一口,1,False
第一句,4,False
第一名,2,False
第一天,2,False
第一幅,1,False
第一手,1,False
第一批,1,False
第一条,1,False
第一次,18,True
第一步,1,False
第一流,1,False
第一炮,1,False
第一点,3,False
第一种,1,False
第一类,1,False
第一线,1,False
第一行,1,False
第一课,1,False
第三,10,True
第三世界,1,False
第三个,3,False
第三产业,1,False
第三句,1,False
第三号,1,False
第三天,1,False
第三次,1,False
第三点,1,False
第二个,9,True
第二代,2,False
第二句,2,False
第二天,7,True
第二年,1,False
第二条,4,False
第二次,2,False
第二点,1,False
第二种,2,False
第二篇,1,False
第二类,1,False
第五,3,False
第五个,1,False
第六感,1,False
第几个,1,False
第十一,1,False
第十一位,1,False
第四,5,True
第四个,1,False
第四代,1,False
第四期,1,False
第四点,1,False
笼子,2,False
笼沙,1,False
等不及,1,False
等于,14,True
等价交换,1,False
等到,9,True
等同,2,False
等同于,1,False
等待,2,False
等性,1,False
等级,7,True
答主,32,True
答主一,1,False
答主举,1,False
答主卢,1,False
答主可,2,False
答主挺,1,False
答主是,2,False
答主有,1,False
答主用,1,False
答主说,6,True
答应,4,False
答案,18,True
答话,1,False
答非所问,1,False
策略,4,False
筛查,2,False
筛选,2,False
筛除,1,False
筷子,1,False
筹求,1,False
筹码,3,False
签到,2,False
签名,3,False
签订,1,False
签证,2,False
简介,1,False
简单,30,True
简单化,1,False
简历,1,False
简易,1,False
简洁明了,1,False
简直,26,True
简称,2,False
简而言之,1,False
算上,1,False
算不上,1,False
算不得,1,False
算不算,6,True
算个,1,False
算了,10,True
算了吧,7,True
算了算,2,False
算人,2,False
算作,1,False
算多,1,False
算得,1,False
算成,1,False
算数,1,False
算是,23,True
算法,1,False
算烟,1,False
算算,1,False
算计,4,False
算轻,1,False
算进去,1,False
管一管,1,False
管不了,4,False
管不住,2,False
管不着,5,True
管东,1,False
管中窥豹,2,False
管他什么,1,False
管到,1,False
管好,1,False
管它,1,False
管家,3,False
管得,1,False
管控,1,False
管教,1,False
管理,8,True
管理人员,1,False
管理员,1,False
管用,1,False
管着,1,False
管管,1,False
管西,1,False
管辖,1,False
篇文章,4,False
篝是,1,False
篡改,3,False
篮球,1,False
篮球迷,1,False
籍贯,2,False
米国,1,False
米格,1,False
米特,3,False
米线,1,False
米饭,2,False
类人,6,True
类人猿,3,False
类似,23,True
类型,3,False
类比,4,False
类聚,1,False
类节目,1,False
类贴,1,False
粉丝,11,True
粉刷,1,False
粉粉,1,False
粉红,3,False
粉红色,1,False
粉色,1,False
粗俗,3,False
粗俗的,1,False
粗暴,1,False
粗鲁,6,True
粗鲁的,1,False
粘着,1,False
粘贴,1,False
粘钩,1,False
粤北,1,False
粤菜,1,False
粤语,5,True
粪坑,1,False
粪城,1,False
粪汁,1,False
粪球,1,False
粮食,8,True
精光,1,False
精准,4,False
精力,6,True
精力有限,1,False
精品,2,False
精子,4,False
精彩,3,False
精心,2,False
精打细算,1,False
精挑细选,1,False
精明,1,False
精是,1,False
精气神,1,False
精灵,5,True
精煤,1,False
精生,1,False
精确,3,False
精神,38,True
精神分裂,1,False
精神疾病,1,False
精神病,6,True
精神病学,1,False
精神病院,1,False
精神科,2,False
精神障碍,1,False
精美,1,False
精自生,1,False
精致,5,True
精英,11,True
精英主义的,1,False
精虫,1,False
精辟,1,False
精金,1,False
糊嗪,1,False
糊弄,1,False
糟粕,3,False
糟糕,6,True
糟糕的,2,False
糟糠之妻,1,False
糟践,1,False
糟蹋,1,False
系列,1,False
系有,1,False
系统,13,True
系统性,2,False
系要,1,False
紛陳,1,False
素养,2,False
素材,2,False
素质,60,True
素质教育,1,False
素颜,1,False
素食主义者,2,False
索取,4,False
索尔,1,False
索性,1,False
索敌,2,False
索玛,7,True
索要,3,False
索道,1,False
索马里,1,False
紧密,1,False
紧急会议,1,False
紧缩,1,False
紧缺,1,False
紧身裤,1,False
紫外线,1,False
紫砂,1,False
紫苯,1,False
紫薯,2,False
紫黑色,1,False
結舌,1,False
絕對,1,False
網上噴,1,False
網名,1,False
繁华,1,False
繁殖,25,True
繁殖力,1,False
繁殖行为,1,False
繁琐,1,False
繁育,2,False
繁荣,1,False
繁衍,8,True
繁衍生息,4,False
纠正,11,True
纠纷,5,True
纠结,3,False
纠缠,3,False
纠缠式质问的,1,False
纠葛,1,False
红丸,1,False
红书,1,False
红了脸,1,False
红利,1,False
红包,4,False
红十字,1,False
红头文件,1,False
红宝石,1,False
红心,1,False
红掉,1,False
红旗,1,False
红星,1,False
红毛鬼,2,False
红烧肉,1,False
红线,2,False
红色,4,False
红苕,2,False
红虫,1,False
红警,1,False
红酒,1,False
红领巾,1,False
约定,1,False
约定俗成,1,False
约束,5,True
约架,1,False
约炮,4,False
约等于,1,False
约见,2,False
级别,3,False
纪录片,1,False
纪律,1,False
纪念日,1,False
纯天然,1,False
纯属,6,True
纯情,1,False
纯手工,1,False
纯杀,1,False
纯欲妆,1,False
纯正,5,True
纯洁,10,True
纯洁性,1,False
纯白,1,False
纯真,1,False
纯种,6,True
纯粹,14,True
纯纯,7,True
纯良,1,False
纯黑,3,False
纲卵体,2,False
纲界,1,False
纲目,1,False
纲领,1,False
纳尔,1,False
纳税人,1,False
纳粹,2,False
纳闷,4,False
纵容,5,True
纵火,1,False
纵观,1,False
纷乱,2,False
纷纷,4,False
纸上谈兵,1,False
纸巾,1,False
纸片,2,False
纸贴,1,False
纹人,1,False
纹身,1,False
纺织厂,1,False
纽约,1,False
线上,1,False
线下,4,False
线呢,1,False
线拉,1,False
练习,1,False
练练,2,False
组团,3,False
组建,1,False
组成,5,True
组织,38,True
组队,1,False
绅士,2,False
绅士风度,1,False
细分,1,False
细品,3,False
细思,1,False
细思极,2,False
细成,1,False
细细,2,False
细胞,3,False
细致,1,False
细节,6,True
细菌,1,False
细观,1,False
细说,3,False
细读,1,False
终于,11,True
终始,1,False
终归,1,False
终成眷属,2,False
终极,1,False
终点,1,False
终生,1,False
终究,4,False
终究会,1,False
终结,1,False
终老,2,False
终身,2,False
绊住,1,False
绊脚石,1,False
绍兴,1,False
经不起,1,False
经典,8,True
经典语录,2,False
经历,31,True
经受,1,False
经常,37,True
经常性,1,False
经得起,1,False
经济,60,True
经济体,1,False
经济制裁,1,False
经济基础,1,False
经济社会,1,False
经济繁荣,1,False
经济落后,1,False
经营,3,False
经费,3,False
经费不足,1,False
经过努力,2,False
经验,12,True
经验值,1,False
绑久,1,False
绑定,4,False
绑架,24,True
结不起,1,False
结个,4,False
结了,1,False
结了婚,4,False
结合,24,True
结合部,2,False
结婚,155,True
结婚照,2,False
结婚登记,1,False
结婚的人,2,False
结婚证,2,False
结实,1,False
结尾,2,False
结局,3,False
结成,2,False
结扎,1,False
结晶,2,False
结束,10,True
结构,7,True
结构性,1,False
结社,1,False
结结,1,False
结论,9,True
结识,1,False
绕口令,1,False
绕路,1,False
绘画,1,False
给予,4,False
给你个,1,False
给你爱,1,False
给出,4,False
给爷,3,False
给钱,2,False
给默,1,False
络腮胡,1,False
绝不,10,True
绝不会,4,False
绝不比,1,False
绝不能,2,False
绝交,2,False
绝后,1,False
绝大多数,14,True
绝大部分,5,True
绝对,51,True
绝对化,1,False
绝技,1,False
绝望,3,False
绝经,1,False
绝绝子,2,False
绝育,2,False
绝迹,1,False
绝食,1,False
绞尽脑汁,1,False
绞杀,4,False
统一,13,True
统一口径,1,False
统一天下,1,False
统一标准,1,False
统治,7,True
统治者,1,False
统称,1,False
统统,2,False
统计,8,True
统计学,1,False
统计局,1,False
统计数字,1,False
统计数据,3,False
继任者,1,False
继承,4,False
继承人,1,False
继承权,1,False
继父,3,False
继续,31,True
绩优股,1,False
绰绰有余,2,False
绳之以法,1,False
维吾尔,1,False
维吾尔族,3,False
维度,1,False
维护,13,True
维持,2,False
维系,2,False
绷住,1,False
综合,4,False
综合症,1,False
综艺节目,1,False
绿化,1,False
绿化带,1,False
绿卡,1,False
绿帽,9,True
绿帽子,3,False
绿毛龟,1,False
绿绿,3,False
绿色,1,False
绿茶,2,False
缅甸,2,False
缉毒,2,False
缓刑,2,False
缓期,1,False
缓解,1,False
编个,1,False
编乎,1,False
编了,1,False
编出来,2,False
编年史,1,False
编程,1,False
编辑,2,False
编造,1,False
缘故,1,False
缝南必,1,False
缝起来,1,False
缝里,1,False
缠身,1,False
缩小,2,False
缩水,1,False
缩短,2,False
缴纳,1,False
缺乏,22,True
缺乏经验,1,False
缺人,1,False
缺什么,1,False
缺失,3,False
缺少,4,False
缺席,1,False
缺心眼,1,False
缺斤短两,1,False
缺水,2,False
缺点,2,False
缺钱,1,False
缺陷,4,False
网上,82,True
网传,2,False
网信,1,False
网剧,1,False
网友,6,True
网友会,1,False
网名,1,False
网吧,2,False
网址,4,False
网宣,1,False
网店,1,False
网恋,1,False
网文,1,False
网易,3,False
网暴,5,True
网民,6,True
网游,2,False
网爆,1,False
网特,2,False
网球,1,False
网站,9,True
网红,3,False
网红小,1,False
网约车,1,False
网络,69,True
网络媒体,1,False
网络霸凌的,1,False
网页,1,False
罕见,4,False
罗刹,1,False
罗圈,1,False
罗士顿,1,False
罗斯林,1,False
罗月,1,False
罗莎,1,False
罗马,2,False
罚没,1,False
罚酒,1,False
罩住,1,False
罪人,7,True
罪加一等,1,False
罪名,3,False
罪大恶极,2,False
罪孽深重,1,False
罪恶,5,True
罪有应得,2,False
罪犯,1,False
罪证,2,False
罪过,1,False
罪重,1,False
置于,2,False
置换,2,False
置顶,3,False
羁押,1,False
羊圈,1,False
羊头,2,False
羊带,1,False
羌螂,1,False
美不美,1,False
美丑,2,False
美丽,7,True
美事,1,False
美人计,1,False
美人鱼,1,False
美元,1,False
美其名曰,3,False
美军,3,False
美分,1,False
美利坚,3,False
美化,8,True
美化暴力的,1,False
美名,1,False
美味,1,False
美团,1,False
美国,93,True
美国中情局,1,False
美国佬,2,False
美国全国广播公司,1,False
美国华盛顿大学,1,False
美国大使馆,2,False
美国宾夕法尼亚大学,1,False
美国式,1,False
美国黑人,8,True
美女,15,True
美奸,1,False
美好,19,True
美好时光,1,False
美好生活,2,False
美容,1,False
美尔,1,False
美帝,1,False
美德,3,False
美感,1,False
美方,1,False
美术,2,False
美洲,5,True
美滋滋,2,False
美的,5,True
美眉,1,False
美瞳,1,False
美籍,1,False
美羊,1,False
美美,1,False
美色,1,False
美英,1,False
美西,2,False
美谈,1,False
美金,3,False
美队,1,False
美颜,6,True
美食,8,True
美黑,2,False
羞耻,1,False
羞耻感,1,False
羞辱,9,True
羞辱性的,1,False
羡慕,16,True
群主,2,False
群休,1,False
群众,7,True
群体,116,True
群分,1,False
群嘲,1,False
群嘲国,1,False
群婚,1,False
群居动物,2,False
群情激愤,1,False
群殴,2,False
群演,1,False
群聊,1,False
群过,1,False
群里,5,True
羽毛球,1,False
習慣,1,False
翔里,1,False
翘起,1,False
翻倍,1,False
翻儿,1,False
翻墙,5,True
翻字典,1,False
翻案,1,False
翻滚,1,False
翻看,1,False
翻篇,1,False
翻翻,1,False
翻脸,1,False
翻译,4,False
翻身,5,True
翻车,4,False
翻遍,1,False
老一辈,7,True
老乡,17,True
老二,1,False
老人,7,True
老人家,1,False
老光棍,3,False
老公,47,True
老去,2,False
老双标,3,False
老同事,1,False
老哥,18,True
老外,19,True
老大,3,False
老大哥,1,False
老太,1,False
老太太,8,True
老头,4,False
老头子,2,False
老套路,1,False
老好人,1,False
老妈,2,False
老娘,3,False
老婆,58,True
老子,21,True
老实,11,True
老实人,23,True
老实巴交,2,False
老家,15,True
老家人,1,False
老师,17,True
老年,1,False
老年人,4,False
老弟,1,False
老弱病残,1,False
老得,1,False
老打码,1,False
老挝,1,False
老掉牙,2,False
老攻,1,False
老文,1,False
老无所,1,False
老无所养,1,False
老旧,1,False
老早,1,False
老是,2,False
老板,11,True
老根据地,1,False
老照片,1,False
老父亲,1,False
老爷,4,False
老爸,2,False
老爽,1,False
老玩,1,False
老甘,1,False
老电影,1,False
老登,1,False
老百京,1,False
老百姓,7,True
老祖宗,1,False
老窝,2,False
老美,2,False
老美能,1,False
老老实实,2,False
老胖,1,False
老色,1,False
老苟,3,False
老虎,2,False
老话,5,True
老贼,2,False
老赵,1,False
老辈,1,False
老铁,1,False
老阿三,1,False
老高,1,False
老鸨,1,False
老黑,8,True
老默,1,False
老鼠,4,False
老鼠屎,3,False
老龄化,3,False
考一考,1,False
考上,4,False
考不上,1,False
考古,3,False
考古学家,1,False
考察,2,False
考来,1,False
考核,1,False
考生,2,False
考虑,38,True
考虑一下,2,False
考证,2,False
考试,3,False
考试及格,1,False
考试成绩,1,False
考试题,1,False
考进,1,False
考驾照,1,False
考验,1,False
而代,1,False
而会,1,False
而前,1,False
而山,1,False
而战,1,False
而来,1,False
而活,1,False
耍嘴皮,1,False
耍嘴皮子,1,False
耍横,1,False
耍流氓,3,False
耍笑,1,False
耍脾气,1,False
耍花招,1,False
耐不住,1,False
耐心,3,False
耗子,2,False
耗完,1,False
耗尽,1,False
耳光,2,False
耳听为虚,1,False
耳巴子,1,False
耳机,1,False
耳熟,1,False
耶和华,1,False
耶路撒冷,1,False
耽美,8,True
耽美挺,1,False
耽美界,1,False
耽误,3,False
耿直,1,False
聊以自慰,1,False
聊到,1,False
聊天,14,True
聊天室,1,False
聊天记录,5,True
聊得,3,False
聊生,1,False
聊着,1,False
聊老,1,False
聊聊,2,False
职业,4,False
职业羞辱的,1,False
职场,1,False
职责,1,False
职阶,1,False
职高,1,False
联动,1,False
联合,10,True
联合国,1,False
联想,4,False
联盟,5,True
联系,14,True
联系方式,8,True
联考,1,False
聘用,3,False
聘请,1,False
聚众,2,False
聚会,3,False
聚居区,2,False
聚居地,1,False
聚拢,1,False
聚集,2,False
聚集地,4,False
聚餐,2,False
聪敏,1,False
聪明,20,True
聪明人,3,False
聪明伶俐,1,False
肆图,1,False
肆意,2,False
肆无忌惮,3,False
肇事车,1,False
肉体,3,False
肉出,1,False
肉眼,1,False
肉食动物,1,False
肉饼,1,False
肌肉,8,True
肌肉男,1,False
肌肤,1,False
肖万,5,True
肖万救,1,False
肖万来,1,False
肖市,1,False
肖旺,1,False
肚子,7,True
肚子疼,1,False
肚子痛,1,False
肛肠,1,False
肛肠科,1,False
肛门,2,False
肝儿,1,False
肝炎,1,False
股票,1,False
肢体,2,False
肤浅,2,False
肤色,16,True
肥宅,1,False
肥沃,2,False
肥油,1,False
肥猪,7,True
肥皂,1,False
肥肉,1,False
肥胖,2,False
肥胖羞辱的,1,False
肩上,2,False
肮脏,5,True
肯吃苦,1,False
肯定,79,True
肯尼亚,1,False
肯干,2,False
肯德基,1,False
肯要,1,False
胃口,3,False
胃积,1,False
胆大,1,False
胆子,1,False
胆小怕事,1,False
胆怯,1,False
胆量,1,False
背井离乡,1,False
背刺,1,False
背包,1,False
背叛,4,False
背后,24,True
背后议论,1,False
背地里,2,False
背心,1,False
背景,3,False
背调,2,False
背负,1,False
背过,1,False
背道而驰,1,False
背锅,1,False
背黑锅,1,False
胎器,1,False
胎生,1,False
胎盘,1,False
胖妞,1,False
胖子,3,False
胖得,1,False
胖点,1,False
胚胎,1,False
胜利,14,True
胜利者,1,False
胜率,2,False
胡乱,1,False
胡人,2,False
胡字,1,False
胡扯,2,False
胡搅蛮缠,1,False
胡椒粉,1,False
胡歌,1,False
胡说,6,True
胡说八道,4,False
胡辣汤,1,False
胳膊肘,1,False
胶配,1,False
胸不大,1,False
胸前,2,False
胸怀,1,False
胸脯,1,False
能上,1,False
能以,1,False
能共情,1,False
能出,1,False
能别,1,False
能力,44,True
能发,1,False
能吉,1,False
能否,5,True
能告,1,False
能处,3,False
能够,24,True
能夠,1,False
能存,1,False
能容,1,False
能带,1,False
能干,8,True
能成,1,False
能排,1,False
能救,1,False
能整,1,False
能查,1,False
能比,2,False
能治,1,False
能治好,1,False
能活,4,False
能炸,1,False
能照,1,False
能生,3,False
能相容,1,False
能看懂,1,False
能算,2,False
能耐,4,False
能耗,1,False
能花,1,False
能行,1,False
能说会道,1,False
能过,1,False
能配,1,False
能量,9,True
能防,1,False
能顶,5,True
能领,1,False
脂粉,1,False
脂肪,1,False
脆弱,3,False
脆皮,1,False
脊椎,1,False
脏恐,1,False
脏死,1,False
脏水,5,True
脏癖,1,False
脏话,7,True
脐带,1,False
脑壳,2,False
脑子,42,True
脑子里,5,True
脑残,3,False
脑残女,1,False
脑浆,1,False
脑海,1,False
脑瘫,7,True
脑癌,1,False
脑花,1,False
脑补,2,False
脑袋,7,True
脖儿,1,False
脖子,6,True
脖颈,1,False
脚丫,1,False
脚步,1,False
脚汉,1,False
脚皮,1,False
脚跟,1,False
脱下,1,False
脱俗,1,False
脱光,1,False
脱单,3,False
脱发,1,False
脱口秀,1,False
脱猩化,1,False
脱皮,3,False
脱离,9,True
脱节,1,False
脱钩,1,False
脸上,7,True
脸书,1,False
脸圆,1,False
脸型,1,False
脸多大,1,False
脸往,1,False
脸来,1,False
脸比,1,False
脸皮,3,False
脸皮厚,2,False
脸说,1,False
脸面,1,False
脸颊,1,False
脾气,7,True
腐女,8,True
腐女们,1,False
腐癌,7,True
腐籍,1,False
腐蚀性,1,False
腐败,3,False
腕表,1,False
腕豪,1,False
腰疼,3,False
腹痛,1,False
腹硬,1,False
腹肌,2,False
腹部,1,False
腻害,1,False
腻歪,1,False
腼腆,1,False
腾出,1,False
腿走路,1,False
膏肓,1,False
膝下,1,False
膝盖,3,False
臃肿,1,False
臆想,6,True
自个,1,False
自主,2,False
自主权,1,False
自以为是,7,True
自作主张,1,False
自作多情,3,False
自作孽,3,False
自作自受,2,False
自信,27,True
自信心,1,False
自傲,1,False
自养,1,False
自制,1,False
自动,5,True
自卑,21,True
自卑心,2,False
自卑心理,1,False
自卑感,1,False
自卫,2,False
自发,4,False
自取其辱,1,False
自古,7,True
自古以来,8,True
自吹自擂,2,False
自嘲,1,False
自大,6,True
自娱自乐,1,False
自媒,1,False
自学,1,False
自定义,1,False
自家人,2,False
自导自演,3,False
自尊,4,False
自尊心,2,False
自小,1,False
自尽,1,False
自已,1,False
自带,2,False
自强,3,False
自强不息,3,False
自律,3,False
自怜,1,False
自恨,1,False
自恰,1,False
自愿,9,True
自慰,2,False
自我,23,True
自我介绍,1,False
自我安慰,1,False
自我意识,1,False
自我感觉,1,False
自我陶醉,1,False
自找,3,False
自找麻烦,1,False
自拍,2,False
自掏腰包,1,False
自控力,1,False
自有,1,False
自杀,10,True
自欺欺人,3,False
自残,1,False
自洽,1,False
自然,31,True
自然人,1,False
自然法则,3,False
自然灾害,1,False
自然环境,1,False
自然界,5,True
自然而然,7,True
自然规律,5,True
自然辩证法,1,False
自然选择,4,False
自理能力,1,False
自甘堕落,4,False
自生自灭,2,False
自由,66,True
自由主义,1,False
自由恋爱,1,False
自由派,1,False
自由竞争,1,False
自由选择,1,False
自相恩残,1,False
自相矛盾,2,False
自知,3,False
自知之明,7,True
自私,17,True
自私自利,3,False
自称,8,True
自立更生,1,False
自立自强,1,False
自给率,1,False
自艾,1,False
自虐,1,False
自行,1,False
自行车,2,False
自觉,2,False
自认,1,False
自证,2,False
自诩,2,False
自说自话,2,False
自豪,3,False
自豪感,1,False
自负,3,False
自贡,1,False
自责,1,False
自费,1,False
自走,1,False
自述,1,False
自重自爱,1,False
自食其力,1,False
自食其果,2,False
自食恶果,2,False
自黑,3,False
臭不可闻,1,False
臭亩,1,False
臭名昭著,1,False
臭味,3,False
臭味相投,1,False
臭木,1,False
臭死,1,False
臭气,1,False
臭水沟,1,False
臭烘烘,1,False
臭脏,1,False
臭脚,1,False
臭蛋,1,False
臭鱼,1,False
至上,2,False
至今,7,True
至少,46,True
至极,3,False
至此,2,False
至高无上,1,False
致人,2,False
致其,1,False
致命,4,False
致敬,1,False
致歉,1,False
致残,1,False
舅舅,2,False
舆论,18,True
舆论导向,1,False
舉例,1,False
舍友,5,True
舍小,1,False
舍弃,1,False
舍得,5,True
舍自为,1,False
舍身取义,1,False
舒心,1,False
舒服,17,True
舒适,2,False
舞会,1,False
舞台,1,False
舞池,1,False
舞蹈,1,False
舟山,1,False
航天,1,False
航天员,1,False
般的,1,False
般配,1,False
舰是,1,False
良女,1,False
良好,5,True
良家,1,False
良币,2,False
良心,4,False
良性循环,1,False
良民,1,False
良知,1,False
良策,1,False
良计,1,False
良豆,1,False
艰巨,1,False
艰苦,1,False
色彩,1,False
色情,4,False
色情网站,1,False
色胆包天,1,False
艳遇,1,False
艺人,3,False
艺术,4,False
艺术史,1,False
艺术家,1,False
艺考,1,False
艺能,1,False
艾兹佬,1,False
艾呀,4,False
艾基,3,False
艾情,1,False
艾斯,1,False
艾是,2,False
艾比,1,False
艾滋,65,True
艾滋病,96,True
艾滋病毒,3,False
艾特,3,False
艾玛,1,False
艾疣,1,False
艾资,2,False
节假日,1,False
节制,2,False
节前,1,False
节加,1,False
节奏,29,True
节日,5,True
节点,2,False
节目,11,True
节节,1,False
节衣缩食,2,False
节选,1,False
芒果,2,False
芜湖,1,False
芝加哥,2,False
芝加哥大学,1,False
芥末,1,False
芬兰,1,False
芬兰人,2,False
芭比,1,False
芭芭拉,1,False
芭蕾,1,False
花丛,1,False
花人,1,False
花园,2,False
花圈,1,False
花大,1,False
花天酒地,1,False
花季少女,1,False
花完,1,False
花朵,3,False
花点,1,False
花瓣,1,False
花生,1,False
花生米,1,False
花着,1,False
花色,1,False
花花,1,False
花茎,1,False
花蕊,1,False
花钱,14,True
花钱买,2,False
花销,1,False
花香,1,False
芳草,1,False
苍天,3,False
苍生,1,False
苍白,1,False
苍蝇,6,True
苏中,1,False
苏丹共和国,1,False
苏俄,1,False
苏北,30,True
苏南,10,True
苏南地区,1,False
苏州,4,False
苏州园林,1,False
苏州城,1,False
苏府,1,False
苏格拉底,1,False
苏维埃,1,False
苏美尔,1,False
苏联,3,False
苏联地区,1,False
苏轼,1,False
苏鲁,1,False
苗族,3,False
苛责,1,False
苟们,1,False
苟同,1,False
苟延残喘,2,False
苟来,1,False
若产前,1,False
若干年,1,False
若志,1,False
若想,1,False
若有,1,False
若本,1,False
苦口婆心,3,False
苦大仇深,1,False
苦日子,1,False
苦果,1,False
苦涩,1,False
苦闷,1,False
苦难,6,True
英国,8,True
英国人,2,False
英国牛津大学,1,False
英国队,1,False
英媒称,1,False
英孚,1,False
英法联军,1,False
英语,11,True
英雄,15,True
英雄救美,1,False
苹果,1,False
茂名,1,False
范围,17,True
范性,1,False
范畴,2,False
茕茕孑立,1,False
茬子,1,False
茶叶蛋,1,False
茶壶,1,False
茶壶嘴,2,False
茶毒,1,False
茶话会,1,False
茶酱,1,False
草原,4,False
草案,1,False
草率,1,False
草草,1,False
草非,1,False
草食动物,1,False
荒唐,1,False
荒是,1,False
荒淫无耻,1,False
荒漠,2,False
荒蛮,2,False
荒诞,1,False
荒谬,2,False
荒野,1,False
荡妇,2,False
荡秋千,1,False
荣幸,1,False
荣耀,1,False
荣誉,2,False
荣誉感,1,False
荣誉榜,1,False
荣誉证书,1,False
药丸,2,False
药剂,1,False
药娘,1,False
药店,1,False
药方,1,False
药物,1,False
药膏,2,False
荷兰,8,True
荷兰人,4,False
荷官,1,False
荷尔蒙,5,True
荼毒,1,False
莆田,1,False
莫名,5,True
莫名其妙,5,True
莫属,1,False
莫怪,1,False
莫文蔚,1,False
莫明,1,False
莫言,3,False
莫让,1,False
莫非,2,False
莫须有,1,False
获利,2,False
获取,5,True
获奖,2,False
获得,20,True
获得性,2,False
获胜,1,False
菊花,3,False
菏泽,1,False
菜刀,1,False
菜到,1,False
菜叶,2,False
菜端,1,False
菩萨,2,False
菲利普,1,False
菲勒,1,False
菲律宾,2,False
菲斯,1,False
萌发,1,False
萌快,1,False
萌芽,1,False
萎掉,1,False
萎缩,1,False
萝卜,1,False
萝莉,2,False
萤火虫,1,False
营养,1,False
营养费,1,False
营口,3,False
营口市,1,False
营造,3,False
营销,8,True
萧山,2,False
萨沙,1,False
萨特,1,False
落井下石,1,False
落入,3,False
落到,2,False
落叶,1,False
落后,9,True
落后地区,1,False
落地,4,False
落幕,1,False
落户,1,False
落榜,3,False
落水,1,False
落红,1,False
落网,1,False
落魄,2,False
著名,10,True
著名品牌,1,False
葡萄,1,False
葡萄牙,1,False
董存瑞,1,False
葱姜,1,False
葵花宝典,2,False
蒋仁贵,1,False
蒋介石,1,False
蒋张,1,False
蒙一,1,False
蒙上,1,False
蒙古,2,False
蒙古人,3,False
蒙古族,1,False
蒙回,1,False
蒙婚,1,False
蒙德,1,False
蒙羞,3,False
蒙蔽,1,False
蒙面,1,False
蒙骗,1,False
蓄意,1,False
蓝天,1,False
蓝精灵,4,False
蓝色,1,False
蓝鸟,1,False
蔑称,2,False
蔑视的,1,False
蔓延到,1,False
蔬菜,2,False
蕴含,1,False
蕾丝,1,False
薄纱,2,False
薛定谔,2,False
薪水,1,False
薪火相传,1,False
藏匿,2,False
藏污纳垢,1,False
蘇北,1,False
虎子,1,False
虎式,1,False
虎皮,1,False
虎视眈眈,1,False
虐待,6,True
虐打,1,False
虐杀,2,False
虚伪,11,True
虚假,3,False
虚情假意,1,False
虚惊一场,1,False
虚拟,5,True
虚无,1,False
虚无主义,1,False
虚有,1,False
虚构,1,False
虚空,3,False
虚脱,2,False
虚荣,2,False
虚荣心,1,False
虛空,1,False
虫化,1,False
虫子,3,False
虫族,1,False
虫类,44,True
虱们,1,False
虽穷,1,False
虽经,1,False
蚂蚁,1,False
蚊子,1,False
蚊帐,1,False
蚌埠,1,False
蚍蜉撼树,1,False
蚕食,1,False
蛀虫,3,False
蛆丝,1,False
蛆们,1,False
蛆族,1,False
蛇皮,1,False
蛇鼠,1,False
蛊惑,3,False
蛊惑人心,1,False
蛋上,1,False
蛋双标,1,False
蛋糕,2,False
蛋蛋,1,False
蛤蚧,2,False
蛤蟆,1,False
蛮不讲理,2,False
蛮大,2,False
蛮夷,4,False
蛮横,1,False
蛮正,1,False
蛮邦,1,False
蛮高,1,False
蛾子,1,False
蛾眉,1,False
蜀国,1,False
蜀犬吠日,1,False
蜂膏,1,False
蜉蝣,1,False
蜜制,1,False
蜜汁,1,False
蜜蜂,2,False
蝈女,2,False
蝈腩,2,False
蝈蝻,1,False
蝉联,1,False
蝗虫,1,False
蝙蝠,3,False
蝙蝠侠,1,False
蝲蛄,1,False
